"sample_size","density_error","weight_error"
200,0.482075303399984,12.8767069762224
200,0.498284465828386,18.5319804624808
200,0.486493484882097,40.6232039232426
200,0.458066861424865,20.0891422176538
200,0.507367304271684,10.5463908892203
200,0.436454892874777,31.2216298616258
200,0.464657459188002,8.0736660990571
200,0.453945061432622,3.89766971362803
200,0.443337028732195,11.4573634978581
200,0.440195346743042,50.8871373988114
200,0.457441979212047,21.1182614348881
200,0.483726091530425,3.24148226271744
200,0.49775455797316,30.5795287751674
200,0.489801157398937,13.8368904277067
200,0.54527437284614,22.7843844555182
200,0.4860191744091,3.60305650762069
200,0.492190925234723,49.5700007613104
200,0.485915808709999,9.84005463983968
200,0.460764251085386,11.5947745974055
200,0.406310271335877,30.3234735614858
200,0.50977320470184,36.7509066126069
200,0.44838171499534,5.64518616174219
200,0.451589478269868,12.8424863952148
200,0.453247864084571,15.4913783087145
200,0.500103049756764,5.26421404338416
200,0.52212578899073,4.46582187761938
200,0.515431308030784,9.72164438948214
200,0.410393382344817,6.15845673135873
200,0.509162628601057,24.3782400267941
200,0.501443721371226,31.1055757805224
200,0.510621436489631,27.411247728534
200,0.55175055152299,29.2193682833387
200,0.395407609348834,6.41259827050364
200,0.486757615796251,11.2053547151546
200,0.532354809627205,0.92115078416301
200,0.468950091796532,12.5961265987445
200,0.539179691389452,4.59679806142956
200,0.468541763613847,16.2985941675616
200,0.524084593876773,30.520537930257
200,0.445584323313246,11.7691293225293
200,0.50813067387954,39.1642081216415
200,0.53495220794684,3.87352003658425
200,0.479440625020264,1.37967327723352
200,0.446548618514962,3.27530070920203
200,0.522376049290051,9.94384354254212
200,0.464278157330766,1.78241604568915
200,0.494692735268302,1.1729996978163
200,0.477451066827618,16.1342058327216
200,0.508558292527452,15.687822266611
200,0.483544415182663,20.2054830599933
200,0.450269830033805,46.750663804835
200,0.456808224887999,7.50386232069572
200,0.542513024289138,2.70258582489313
200,0.396242631543793,23.0271891582818
200,0.461910260178379,41.1731168546122
200,0.484905214270689,16.5382171233446
200,0.446690812696853,11.3387197525127
200,0.549328735415862,24.7190842506484
200,0.506529192576242,2.7769408381814
200,0.514298734418387,19.4404135526265
200,0.483747795525326,14.5101090134345
200,0.448560074270486,89.6876780983775
200,0.491694066203244,68.816190986306
200,0.462800914586744,39.1034260341068
200,0.519035106334398,14.0085761291347
200,0.518897483004502,22.0295597709124
200,0.492474565302865,5.5938469162355
200,0.503044448483423,7.6007737745409
200,0.529991929615434,28.0879471756874
200,0.447370658539374,10.2740139736313
200,0.468178071836617,7.27762699190823
200,0.527232474195212,1.98254905903403
200,0.537528726431361,3.4470241601932
200,0.462459463834314,10.8557431863181
200,0.494676950640793,32.5106283332158
200,0.412793970114175,9.76983233939364
200,0.489222592881938,22.4187925609411
200,0.456800090778624,10.0230351941591
200,0.470472474709165,12.5465734837884
200,0.479786334235612,11.7177655161104
200,0.508307808843329,18.2262232740498
200,0.472810083658979,18.8337977390822
200,0.478385778574395,4.08018728894544
200,0.459636049482631,8.31137517289151
200,0.479184545785613,109.861183411116
200,0.482791912001755,11.4906154574536
200,0.428053045874975,14.573533580486
200,0.544531607898964,31.6304538780951
200,0.50849186467648,9.38088652760201
200,0.525893268243392,8.2210181337141
200,0.455090402915747,62.7364352523192
200,0.506254083043276,6.60449248026007
200,0.524359312218086,10.8161303614579
200,0.469231486175475,6.24774458627688
200,0.474021047676877,11.0730454442127
200,0.392636520488142,53.6831015544221
200,0.491460570499667,17.0396722160785
200,0.405056562848179,8.40742899305391
200,0.423446616174206,14.6428246625774
200,0.472971971167334,10.073743726643
200,0.455634315964221,4.02069277578567
200,0.470112474772664,4.20560442826022
200,0.491583110236927,2.54527383023959
200,0.447407533456165,25.7007759021619
200,0.465400467105961,1.4503248092836
200,0.505817112179696,15.0536640212593
200,0.523799223419693,20.4371485649579
200,0.508026458013115,21.0989186726338
200,0.485940414598841,21.308493468378
200,0.48420713846709,0.475670406677285
200,0.478172801067301,70.1224663029402
200,0.45360193244005,31.3092235809984
200,0.540928475309208,19.3631443958546
200,0.496100579207118,23.1849312524636
200,0.471889048837563,0.874161616600686
200,0.45069858368265,35.0635832127525
200,0.431756231062201,34.4128840366492
200,0.492467176486785,14.1317682939249
200,0.521205287559171,8.72730836839512
200,0.504415927599576,12.4091484124271
200,0.486560137155574,15.2951855780426
200,0.50141274271834,3.49316766336456
200,0.481526726620918,6.44894893014292
200,0.403415455882432,18.3384133412069
200,0.484749866665238,5.80954958896962
200,0.504256319464089,18.525608800142
200,0.499441012984323,10.653535115377
200,0.502895586298916,30.337942281846
200,0.438326553019574,16.9230493337438
500,0.315273194783899,32.3491770460814
500,0.289719526033015,66.2016515038666
500,0.274178527049997,1.86563805382912
500,0.281658030090054,19.5447222774541
500,0.313591802481393,54.5518623591011
500,0.318133373680322,19.0590593628099
500,0.307746481402559,48.6298066428147
500,0.323927895708953,3.90584749853115
500,0.303220476010926,24.5687521567474
500,0.344430391565333,12.8314050779959
500,0.318965930469332,1.18783973670758
500,0.313882430569485,20.1289866491894
500,0.29120537586116,7.53718020482667
500,0.301186002620286,8.10470749708617
500,0.304935934102192,90.9924083854643
500,0.304710343241167,5.07477626170079
500,0.287155558694524,31.0402861448404
500,0.279510612156033,31.8806941393844
500,0.266440131396408,9.57272014804176
500,0.308922682448476,49.7826443404689
500,0.314114722844559,77.0755443499121
500,0.302410460458677,50.871562563811
500,0.307280307985121,29.8931318495194
500,0.262044121937531,13.710300597749
500,0.30404390677643,43.3636716781127
500,0.274647890330041,65.2970332870119
500,0.270786393690145,31.365504816059
500,0.330841250535301,9.3589760611389
500,0.260468113730542,20.3066850700789
500,0.28589270786776,13.755591027292
500,0.290248673416475,8.61519018132313
500,0.296660635524606,65.8848626660727
500,0.324291934433151,5.1329181974277
500,0.309230170989174,24.6341742730744
500,0.27144807454612,98.6164731374403
500,0.344794767438023,13.533460334588
500,0.299059630477167,88.7448381513669
500,0.314984750948572,40.4893023757154
500,0.272654690408853,2.93815516162067
500,0.310013679216921,31.4865624454434
500,0.261807845948865,72.2285101891646
500,0.286487799502359,12.1678706955197
500,0.296433423599629,59.613564715864
500,0.266268400706805,1.50950627650625
500,0.25791923616918,65.1749525394512
500,0.315322843513089,80.3298848501739
500,0.284410171723771,92.2082750012037
500,0.298635302160661,52.9241022866355
500,0.306153071199341,6.80703655973171
500,0.28427430283826,30.0283740689458
500,0.320518780537559,29.1175597185538
500,0.29251630740156,32.7198727210311
500,0.299635427348006,8.26863665922278
500,0.288118203257125,5.06467192801617
500,0.332207400842316,29.287698864442
500,0.324262726968938,3.13318173120325
500,0.324397098954338,18.7163578124377
500,0.305357134648334,9.73293918590423
500,0.306563617981951,2.0648529802686
500,0.27861129892995,6.22625940868473
500,0.304232820900063,79.6679477169933
500,0.296753917432614,28.3295943377286
500,0.276176187835306,2.8177059692498
500,0.292025575238303,55.5703949531708
500,0.318882302623564,53.3561963889007
500,0.303310439392131,42.674185988729
500,0.271319000574548,40.0416660657695
500,0.311408109359446,51.7313503531176
500,0.315016008513322,40.2208975159727
500,0.275242150537414,4.16602347133067
500,0.289305713759851,23.1179200217527
500,0.254869393226561,52.3835222199653
500,0.313416629494857,29.6412587930752
500,0.31260889600834,21.2774583026503
500,0.341998545893906,22.0646478161698
500,0.311386472916225,1.33695676761349
500,0.291953533372936,57.8659967997765
500,0.278857780764636,1.76009276941634
500,0.318347811409228,18.8678516404314
500,0.31746065457243,14.4816941796333
500,0.279163413959352,105.418173363375
500,0.302225418681312,23.0972807786835
500,0.296689829997263,25.3122065076212
500,0.267541161684053,12.5563682298112
500,0.313781471672188,1.96088355106421
500,0.315189860717657,8.82991943649273
500,0.324092039849686,0.901856447629542
500,0.251361699073504,14.751913847842
500,0.300695968151958,19.3684937461123
500,0.294233950343178,11.4024720799844
500,0.307819377311252,5.95095944539024
500,0.307914487999179,3.85643718589752
500,0.31319526947776,30.3674876941741
500,0.320067228663553,38.4426613458315
500,0.280566857051159,3.5892446345895
500,0.31617333959914,5.39901735643042
500,0.279371807753095,17.3728375013493
500,0.286344311830168,26.010878436686
500,0.316250015928252,19.1775144859735
500,0.281644034344506,32.8294069973972
500,0.330051318446093,27.4128956578387
500,0.278961864622,32.702348250575
500,0.329835348926563,39.4909852547961
500,0.282963214442994,1.53716318788964
500,0.303112880800874,34.7041628901401
500,0.310046471880891,15.906097171916
500,0.288213706570974,13.8528871927532
500,0.301522554397929,20.5091566660489
500,0.32183714163624,19.3167713949925
500,0.296262762954039,96.8753483473185
500,0.291091454530796,19.4843525384459
500,0.330705660460839,52.8283782100891
500,0.300886987938113,21.3586239838378
500,0.282464720507466,22.3093732346464
500,0.310829629766937,28.2742289625375
500,0.303920827002333,66.3372026182098
500,0.335863634765333,28.6728067320748
500,0.286223410474741,27.5453240036332
500,0.294919439428767,46.5806538203098
500,0.303206326312004,10.9162031741699
500,0.260692347705638,93.6065900543312
500,0.316542819925294,50.1247678849536
500,0.309525512378042,58.757263669091
500,0.294988487117944,11.393349173718
500,0.271015203323591,4.51414630792241
500,0.286467470791227,41.7118191041845
500,0.335632882712936,25.5502309540822
500,0.266110264838647,46.8781430869446
500,0.256275357487324,40.6372987673068
500,0.286405062395773,8.64042625098789
500,0.312145712689162,19.3027568417212
500,0.304899097618088,43.7718036745285
500,0.277277871516961,42.1497198971027
500,0.303377436700204,4.19950933890846
500,0.275076324448496,27.1524941236132
500,0.260369352437379,35.8354488794102
500,0.266005659798612,3.0853100964388
500,0.253253388851947,21.9934578686485
500,0.244878832770582,3.74895703815833
500,0.308847386690906,47.0752963181792
500,0.283306657526718,14.6021646566808
500,0.307122426801261,6.907323075951
500,0.276460393981618,49.695943679255
500,0.347299015044777,38.0710948721282
500,0.263777270349397,1.95852968720547
500,0.274671155680086,17.2584165883176
500,0.304026417265445,93.9259328522436
500,0.309139914152644,52.2890663269106
500,0.305294273211033,61.0526742347628
500,0.283503559408648,2.15778148450415
500,0.296193166451471,7.01978956211208
500,0.298210115100695,44.2355870942817
500,0.309118561266727,26.4684852963432
500,0.297919216592466,12.9130108597763
500,0.315970281753587,23.1743041601745
500,0.333379888505309,19.9443270533423
500,0.268414512361047,2.80391774223426
500,0.316057415873709,7.19644734306394
500,0.318647051480375,52.0025202395551
500,0.346663689360139,48.5312962573534
500,0.338501473203331,33.8559382152886
500,0.274719877227419,102.480987959109
500,0.285772550379871,21.1583668118789
500,0.318374438511281,4.75685216767453
500,0.25384031138438,31.4736693065967
500,0.291855424416732,3.50575301070151
500,0.261807928917738,19.8932570109553
500,0.303694455377819,31.8751007797161
500,0.295361149104943,20.8997789942386
500,0.321376112556263,54.6135846294644
500,0.284087251541329,61.7409980743393
500,0.305027382525013,4.7965105957078
500,0.301404441871541,7.17721733661669
500,0.279548337609332,3.12845608902195
500,0.330900146029969,38.8277718228388
500,0.310719689845257,88.5487564830366
500,0.254122415817788,6.99020479417298
500,0.300354713988912,30.1081840577236
500,0.306333938576353,86.1113885325795
500,0.319439325871048,22.8011509377654
500,0.334273102087855,6.5622341684923
500,0.323630346799619,27.1797834672875
500,0.323644222064977,15.9237882615785
500,0.271861748379763,6.80079589400551
500,0.322088376482859,7.9320539917634
500,0.290196649994542,5.1979364763308
500,0.300755222737546,50.949246912137
500,0.298306366740923,24.4553670862162
500,0.281706052756583,14.2850498701789
500,0.275379158103208,7.25126575267471
500,0.284164718917198,35.8959460582818
500,0.305437943872056,28.7290044223463
500,0.289797124906663,34.6368512140839
500,0.306733038399649,23.1375233747165
500,0.299149543843496,28.7621786370645
500,0.291611813079448,29.7670030535072
500,0.254110606453387,22.8958233377171
500,0.296682555071099,9.08970295095258
500,0.328609765860025,24.0277434790859
500,0.30697918602113,15.8338743383177
1000,0.205139013755141,15.0155964444906
1000,0.202361071070097,12.6646529175041
1000,0.187501801396543,21.9922376844039
1000,0.190924293594381,42.2201033923031
1000,0.212481318674168,4.04761428876079
1000,0.232682993214967,23.8696945503852
1000,0.195449163517768,10.1954300559114
1000,0.219367827329826,2.42554478486548
1000,0.185733489637294,6.84843221781443
1000,0.169907329736943,12.4461750708945
1000,0.184207207982569,29.8812363502307
1000,0.229486980172636,19.892882152376
1000,0.192122875536444,41.593803350825
1000,0.21302473837116,13.2282316934325
1000,0.21013958905531,25.7325639203256
1000,0.215715095564509,58.385466015062
1000,0.198566186929043,34.7291912407882
1000,0.19554466997976,74.3133526615428
1000,0.212058083651445,69.4891285075014
1000,0.187758388384283,97.6030474585287
1000,0.199332690724021,7.29982248225009
1000,0.224946730811904,107.008656425853
1000,0.192190532937067,4.46091612545641
1000,0.20956407922202,61.1035047337665
1000,0.215543601516736,24.3901659337565
1000,0.234292740075621,69.4687811782474
1000,0.209166468025677,2.83971853003804
1000,0.195740659982413,86.3051985353718
1000,0.204263927265685,116.694793457432
1000,0.230851741046378,66.8810232865154
1000,0.208289139155755,13.6044066810509
1000,0.199641113815235,20.7495746362246
1000,0.225384031412296,20.8369553752694
1000,0.207554146854118,7.8197704851289
1000,0.198861707737852,2.75969336386565
1000,0.222487836921225,12.9474707127538
1000,0.216545752674457,10.829439007936
1000,0.214624585512759,44.7712836441776
1000,0.20455200669159,105.853570946815
1000,0.20977595062947,100.013897220973
1000,0.2090885205698,48.6198252698583
1000,0.193483000017217,2.63751446819451
1000,0.205878513888923,121.386343180815
1000,0.197271347612366,45.0658578023471
1000,0.202381269928549,2.443128649456
1000,0.217396136049339,31.2559341937736
1000,0.192377933215054,13.953045208733
1000,0.208057255168326,19.4643924152007
1000,0.206728728675833,71.5411819669034
1000,0.214766376421831,11.4426081170294
1000,0.182096798080855,24.9171289184046
1000,0.217468184130548,7.02017931261587
1000,0.197032761335706,8.4957147165776
1000,0.213408362551618,17.9935526336222
1000,0.227251030333251,20.304686300602
1000,0.191135331422274,4.12400051150459
1000,0.201693818973234,223.359858075024
1000,0.205979586017079,2.67859585139396
1000,0.217524034131502,75.0691124440182
1000,0.22917043949143,10.7919328381857
1000,0.228312722298715,75.9464081058426
1000,0.204795865439141,44.5532123668257
1000,0.221493083782885,126.934326783486
1000,0.218832734409092,34.4600361156299
1000,0.199698805136292,89.2732762477357
1000,0.217321165010156,31.8247999452109
1000,0.216510936803412,30.442108773105
1000,0.193577512862521,104.346284871033
1000,0.208906164653529,52.7977006792638
1000,0.187536211092262,18.8368007789359
1000,0.212842761818973,51.8365708736965
1000,0.199257598758058,22.6205273046538
1000,0.234307704836074,41.2145989754681
1000,0.198674910860797,50.228224128082
1000,0.236091165968006,74.7037286484757
1000,0.191122724901337,20.7782211598648
1000,0.193863760372197,14.0845998194343
1000,0.218417594599678,54.2731932423526
1000,0.219015366440869,10.8134641133936
1000,0.208623850839348,45.4041230555217
1000,0.195947185724553,44.3072917466124
1000,0.231650161513413,42.2348442282501
1000,0.205294187093226,10.6149071851506
1000,0.193042314350515,5.9014799145594
1000,0.185031821433318,28.8585706666348
1000,0.219383672509719,92.5750505702775
1000,0.198949865050142,39.3468654174973
1000,0.240894976923794,2.14089131419549
1000,0.210291282655588,43.5018339516016
1000,0.19997315527769,27.0856453394468
1000,0.210476029056772,7.50600991580128
1000,0.193752630534918,117.193365734541
1000,0.208512688098576,15.2630780602031
1000,0.200877526702656,90.0916319637087
1000,0.220503104590295,11.078946631145
1000,0.200755738809087,6.31067830231973
1000,0.21740849173952,16.859186084372
1000,0.201666567134181,55.508991114354
1000,0.211002234954462,26.9672378758167
1000,0.225809080065625,59.7328500585666
1000,0.219897520519303,31.3214025260679
1000,0.224442242359984,65.3728049100007
1000,0.202683765850918,152.099651778888
1000,0.192348878516888,53.3042697006398
1000,0.203919287977497,2.75006549431109
1000,0.208182839631704,34.2603617020179
1000,0.198222364084153,28.4360050223631
1000,0.218428943985881,90.5701504836063
1000,0.204139144497948,19.745656673533
1000,0.241336886473894,23.146038600872
1000,0.194649010487016,11.2584310564051
1000,0.222286543297409,51.028550532831
1000,0.224908381076396,20.4414273658489
1000,0.197959568403166,11.8232414368343
1000,0.21477383704617,27.6878235446278
1000,0.205995379567728,26.4423283072099
1000,0.213713123504707,14.4000799801463
1000,0.221484929631512,1.58548096606708
1000,0.224835998443958,40.8343043835699
1000,0.201519221107264,6.9175445044772
1000,0.217128147148788,14.1492864306851
1000,0.17271243861627,19.6729235105622
1000,0.211756409283809,7.23035976837166
1000,0.223124253851125,16.787319533865
1000,0.209453058632927,27.9831158458207
1000,0.184685412874336,16.4163356544318
1000,0.230560086128318,9.79035247158692
1000,0.203653213203265,21.3178979644564
1000,0.2310474535882,19.3887653817195
1000,0.193323400655582,88.3780528852191
1000,0.222875043054556,36.3114411142099
1000,0.226043746884006,57.1746618747849
1000,0.211930614271088,18.1710541878606
1000,0.221787329425122,79.493174266384
1000,0.23108981664196,8.57526470822671
1000,0.207802135878693,27.8093353559616
1000,0.23759029681482,32.4747224134754
1000,0.216947602082225,2.92499155797105
1000,0.229116927509405,14.2201499725348
1000,0.222755147836769,14.6843818560959
1000,0.206949822687725,27.7938373412327
1000,0.182091332802692,58.2554045820686
1000,0.208586653560969,42.2741353223011
1000,0.173624398543536,83.8677069057327
1000,0.216562800124601,40.1078440818864
1000,0.223559755850687,72.3229766115067
1000,0.218903816948812,25.0672100571998
1000,0.210216169363302,57.5754669628952
1000,0.196650340269284,18.2167357968005
1000,0.202998185550296,28.6492742109048
1000,0.222911422364043,32.3626525088408
1000,0.220672052716262,103.98993708543
1000,0.20939624286199,79.620335464407
1000,0.208438542028571,17.9976674559811
1000,0.223783667741702,60.6334674331969
1000,0.192822885769018,13.5371737484341
1000,0.23768610011535,22.48657134241
1000,0.221969089549072,47.9883967774218
1000,0.213948542285709,1.23809262597046
1000,0.23067396268751,21.3391577091348
1000,0.204040628350205,49.5100967085488
1000,0.227059456578045,39.1034633109169
1000,0.211657073949701,18.773096430352
1000,0.222234729624533,2.15168974743073
1000,0.215713394845913,0.79240577291957
1000,0.20283078074429,43.2151582448976
1000,0.211384791005041,49.2039834324398
1000,0.208434715672633,49.1095637939969
1000,0.188400573198483,61.8836210454991
1000,0.209952735809864,11.210028317062
1000,0.193802429915589,16.4616316840197
1000,0.210634336048313,30.8508539502503
1000,0.209613452188379,12.8629213752533
1000,0.202001575517457,52.0538303203212
1000,0.185118857754287,52.869034539053
1000,0.182058465428051,63.7422026383306
1000,0.185863033958022,15.7773074293522
1000,0.196557176034854,13.2072312026634
1000,0.187177889021451,33.3181837506583
1000,0.225297126527269,4.66283593004032
1000,0.20720619913973,12.0223952997793
1000,0.218388229066788,51.8068696342603
1000,0.20041895413452,19.7384619937515
1000,0.216707032737831,66.5747317160139
1000,0.226553154973961,124.835085992633
1000,0.197119547564996,64.1191043487822
1000,0.220264081098741,45.9830523952157
1000,0.198987806247756,103.139378920704
1000,0.199441124673721,38.5820321994504
1000,0.194061716962385,24.0846139159949
1000,0.211682737572796,67.7624721544653
1000,0.227918222736651,28.0231735505148
1000,0.19288617086466,2.25629400150929
1000,0.208401938250821,52.3248055723351
1000,0.211312948180104,26.7032879031815
1000,0.212367752137149,22.1607316852509
1000,0.179348790632769,39.7045762078244
1000,0.215885288920051,29.6073083855624
1000,0.200373954731911,79.8031517436913
1000,0.204415950651666,73.6428814898531
